food,adulterant_or_substitute,effect,chain_class,food_adulterant_news_articles,adulterant_effect_news_articles,same_article_direct_chain_articles,same_snippet_direct_chain_articles,same_article_context_articles,fssai_food_adulterant_rows,fssai_adulterant_effect_rows,mean_food_adulterant_confidence,mean_adulterant_effect_confidence,conservative_chain_confidence,chain_support_score,example_article_id,example_article_url,example_food_adulterant_evidence,example_adulterant_effect_evidence,interpretation
Curd/yoghurt,ethylene glycol,health risks to diabetic patients,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Curd/yoghurt,ethylene glycol,organ damage,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Curd/yoghurt,ethylene glycol,inability to urinate,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Curd/yoghurt,ethylene glycol,toxicity,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
baby food,lead,health issues,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
mashed sweet potatoes,lead,health issues,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
mashed sweet potatoes,lead,impaired brain development,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.9,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
mashed sweet potatoes,lead,impaired learning,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.9,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
leafy greens,heavy metals,long term exposure to heavy metals,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
baby food,heavy metals,long term exposure to heavy metals,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Curd/yoghurt,detergent,gastrointestinal illness,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Curd/yoghurt,detergent,kidney damage,repository-inferred from separate sources,1,1,0,0,1,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Curd/yoghurt,detergent,liver damage,repository-inferred from separate sources,1,1,0,0,1,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
sweets,detergent,gastrointestinal illness,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
sweets,detergent,kidney damage,repository-inferred from separate sources,1,1,0,0,1,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
sweets,detergent,liver damage,repository-inferred from separate sources,1,1,0,0,1,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
bottled water,microplastics,oxidative stress,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
bottled water,microplastics,immune disorders,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
bottled water,microplastics,endocrine disruption,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
bottled water,microplastics,respiratory dysfunction,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
bottled water,microplastics,reproductive problems,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
bottled water,microplastics,developmental delays,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
bottled water,microplastics,immune system alteration,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
bottled water,microplastics,detrimental health effects,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
large fish species,mercury,harm to vital organs,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
grains,aflatoxins,cancer/carcinogenicity,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.9,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Milk,plastic,bloating,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Milk,plastic,reduced digestion capacity,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
meat,plastic,bloating,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
meat,plastic,reduced digestion capacity,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
seafood,microplastics,cardiovascular disease,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
seafood,microplastics,endocrine disruption,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
seafood,microplastics,respiratory dysfunction,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
seafood,microplastics,reproductive problems,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
seafood,microplastics,developmental delays,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
seafood,microplastics,immune system alteration,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
seafood,microplastics,detrimental health effects,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
poultry,microplastics,cardiovascular disease,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
poultry,microplastics,endocrine disruption,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
poultry,microplastics,respiratory dysfunction,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
poultry,microplastics,reproductive problems,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
poultry,microplastics,developmental delays,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
poultry,microplastics,immune system alteration,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
poultry,microplastics,detrimental health effects,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
fruits,microplastics,cardiovascular disease,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
fruits,microplastics,endocrine disruption,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
fruits,microplastics,respiratory dysfunction,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
fruits,microplastics,reproductive problems,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
fruits,microplastics,developmental delays,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
fruits,microplastics,immune system alteration,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
fruits,microplastics,detrimental health effects,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
vegetables,microplastics,cardiovascular disease,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
vegetables,microplastics,endocrine disruption,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
vegetables,microplastics,respiratory dysfunction,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
vegetables,microplastics,reproductive problems,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
vegetables,microplastics,developmental delays,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
vegetables,microplastics,immune system alteration,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
vegetables,microplastics,detrimental health effects,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
prepared foods,microplastics,cardiovascular disease,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
prepared foods,microplastics,endocrine disruption,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
prepared foods,microplastics,respiratory dysfunction,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
prepared foods,microplastics,reproductive problems,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
prepared foods,microplastics,developmental delays,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
prepared foods,microplastics,immune system alteration,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
prepared foods,microplastics,detrimental health effects,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
food,thallium,coma,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
wall s frozen products,vegetable oil/fat,gastrointestinal illness,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
wall s frozen products,vegetable oil/fat,cardiovascular problems,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
wall s frozen products,vegetable oil/fat,adverse effects in humans,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
wall s frozen products,vegetable oil/fat,heart lesions,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
wall s frozen products,vegetable oil/fat,liver related issues,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
wall s frozen products,vegetable oil/fat,complications in growth and behavioral development,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
wall s frozen products,vegetable oil/fat,memory loss,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
wall s frozen products,vegetable oil/fat,neurological symptoms,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
wall s frozen products,vegetable oil/fat,nerve problems,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
cool drinks,water,illness in infants,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
cool drinks,water,skin diseases,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
cool drinks,water,digestion issues,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
cofset,diethylene glycol,renal failure,repository-inferred from separate sources,1,1,0,0,0,0,0,0.98,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
cofset,diethylene glycol,toxicity,repository-inferred from separate sources,1,1,0,0,0,0,0,0.98,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
coffee,microplastics,cardiovascular disease,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
coffee,microplastics,oxidative stress,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
coffee,microplastics,immune disorders,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
coffee,microplastics,endocrine disruption,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
coffee,microplastics,respiratory dysfunction,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
coffee,microplastics,reproductive problems,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
coffee,microplastics,developmental delays,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
coffee,microplastics,immune system alteration,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
coffee,microplastics,detrimental health effects,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
packaged table salt,microplastics,cardiovascular disease,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
packaged table salt,microplastics,oxidative stress,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
packaged table salt,microplastics,immune disorders,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
packaged table salt,microplastics,endocrine disruption,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
packaged table salt,microplastics,respiratory dysfunction,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
packaged table salt,microplastics,reproductive problems,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
packaged table salt,microplastics,developmental delays,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
packaged table salt,microplastics,immune system alteration,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
packaged table salt,microplastics,detrimental health effects,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
tea,microplastics,cardiovascular disease,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
tea,microplastics,oxidative stress,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
tea,microplastics,immune disorders,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
tea,microplastics,endocrine disruption,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
tea,microplastics,respiratory dysfunction,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
tea,microplastics,reproductive problems,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
tea,microplastics,developmental delays,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
tea,microplastics,immune system alteration,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
tea,microplastics,detrimental health effects,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Khoya/mawa,urea,stomach irritation,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.9,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Khoya/mawa,urea,multi-organ failure,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.9,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Khoya/mawa,urea,digestive system damage,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.9,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Khoya/mawa,urea,cancer/carcinogenicity,repository-inferred from separate sources,1,1,0,0,1,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Khoya/mawa,urea,stomach pain,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Khoya/mawa,urea,vomiting,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Khoya/mawa,urea,gastrointestinal illness,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Khoya/mawa,urea,severe health risks,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Khoya/mawa,urea,damage to the digestive system,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.9,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
dark chocolate,lead,behavioral changes,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9167,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
dark chocolate,lead,iq reduction,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9167,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
dark chocolate,cadmium,food poisoning,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9167,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
syrup,ethylene glycol,health risks to diabetic patients,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
syrup,ethylene glycol,inability to urinate,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
syrup,ethylene glycol,toxicity,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
syrup,diethylene glycol,toxicity,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
propylene glycol,ethylene glycol,health risks to diabetic patients,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
propylene glycol,ethylene glycol,inability to urinate,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
propylene glycol,ethylene glycol,toxicity,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
pharmaceutical grade propylene glycol,ethylene glycol,health risks to diabetic patients,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
pharmaceutical grade propylene glycol,ethylene glycol,inability to urinate,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
pharmaceutical grade propylene glycol,ethylene glycol,toxicity,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
vegetables,lead,behavioral changes,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
vegetables,lead,iq reduction,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
vegetables,lead,health issues,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
chicken,bacterial contamination,gastrointestinal infections,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.9,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
chicken,bacterial contamination,typhoid,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
chicken,bacterial contamination,hepatitis,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
chicken,bacterial contamination,leptospirosis,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Curd/yoghurt,starch,gastrointestinal illness,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Curd/yoghurt,starch,digestive system disturbance,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Curd/yoghurt,starch,stomach pain and loose motions,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Curd/yoghurt,starch,nausea,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
soft drinks,vegetable oil/fat,gastrointestinal illness,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
soft drinks,vegetable oil/fat,cardiovascular problems,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
soft drinks,vegetable oil/fat,adverse effects in humans,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
soft drinks,vegetable oil/fat,heart lesions,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
soft drinks,vegetable oil/fat,liver related issues,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
soft drinks,vegetable oil/fat,complications in growth and behavioral development,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
soft drinks,vegetable oil/fat,memory loss,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
soft drinks,vegetable oil/fat,neurological symptoms,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
soft drinks,vegetable oil/fat,nerve problems,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Milk,lead,behavioral changes,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Milk,lead,iq reduction,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Milk,lead,health issues,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
dairy products,salmonella,acute diarrhoeal illness,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
dairy products,salmonella,intestinal infections,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.9,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
dairy products,salmonella,fever,repository-inferred from separate sources,1,1,0,0,1,0,0,0.85,0.9,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
