edge_id,corpus,food_pool,source_id,snippet_id,source_file_or_url,food,food_surface,adulterant,adulterant_surface,relation,confidence,evidence_span,specific_candidate
753aabb50e6d5baff30b,News,Milk,milk-8a55933f0d5da63a,milk-8a55933f0d5da63a_chunk_0002,https://www.deccanchronicle.com/opinion/columnists/chandrakant-lahariya-the-adulteration-of-food-is-a-silent-assault-on-health-safety-of-indians-1937982,Milk,milk,hazardous additives,hazardous additives,hasadulterant,0.85,Milk diluted with hazardous additives,True
719ea506a4ff22dfe90a,News,Milk,milk-8a55933f0d5da63a,milk-8a55933f0d5da63a_chunk_0002,https://www.deccanchronicle.com/opinion/columnists/chandrakant-lahariya-the-adulteration-of-food-is-a-silent-assault-on-health-safety-of-indians-1937982,Ghee,ghee,inferior fats,inferior fats,hasadulterant,0.85,ghee and edible oils mixed with inferior fats,True
b1914f3aa083ebf850b1,News,Milk,milk-8a55933f0d5da63a,milk-8a55933f0d5da63a_chunk_0002,https://www.deccanchronicle.com/opinion/columnists/chandrakant-lahariya-the-adulteration-of-food-is-a-silent-assault-on-health-safety-of-indians-1937982,edible oils,edible oils,inferior fats,inferior fats,hasadulterant,0.85,ghee and edible oils mixed with inferior fats,True
a335aa860fe8a136a51b,News,Milk,milk-8a55933f0d5da63a,milk-8a55933f0d5da63a_chunk_0002,https://www.deccanchronicle.com/opinion/columnists/chandrakant-lahariya-the-adulteration-of-food-is-a-silent-assault-on-health-safety-of-indians-1937982,spices,spices,industrial dyes,industrial dyes,hasadulterant,0.85,spices coloured with industrial dyes,True
da497fdf840e043b35bb,News,Milk,milk-8a55933f0d5da63a,milk-8a55933f0d5da63a_chunk_0002,https://www.deccanchronicle.com/opinion/columnists/chandrakant-lahariya-the-adulteration-of-food-is-a-silent-assault-on-health-safety-of-indians-1937982,sweets,sweets,synthetic khoya,synthetic khoya,hasadulterant,0.85,sweets prepared with substandard or synthetic khoya,True
fa9e10677bbce8cb3b38,News,Milk,milk-8a55933f0d5da63a,milk-8a55933f0d5da63a_chunk_0002,https://www.deccanchronicle.com/opinion/columnists/chandrakant-lahariya-the-adulteration-of-food-is-a-silent-assault-on-health-safety-of-indians-1937982,honey,honey,sugar syrup,sugar syrup,hasadulterant,0.85,honey blended with sugar syrup,True
9ce3dea0920dbcf86b5e,News,Milk,milk-8a55933f0d5da63a,milk-8a55933f0d5da63a_chunk_0002,https://www.deccanchronicle.com/opinion/columnists/chandrakant-lahariya-the-adulteration-of-food-is-a-silent-assault-on-health-safety-of-indians-1937982,fruits and vegetables,fruits and vegetables,pesticide residue,pesticide residues,hasadulterant,0.85,fruits and vegetables carrying excessive pesticide residues,True
d0e0d88f3b7f27050345,News,Milk,milk-8a55933f0d5da63a,milk-8a55933f0d5da63a_chunk_0002,https://www.deccanchronicle.com/opinion/columnists/chandrakant-lahariya-the-adulteration-of-food-is-a-silent-assault-on-health-safety-of-indians-1937982,Mustard oil,mustard oil,argemone oil,argemone oil,issubstitutefor,0.95,argemone oil mixed with mustard oil,True
8ba5cf252460818caf48,News,Milk,milk-8a55933f0d5da63a,milk-8a55933f0d5da63a_chunk_0002,https://www.deccanchronicle.com/opinion/columnists/chandrakant-lahariya-the-adulteration-of-food-is-a-silent-assault-on-health-safety-of-indians-1937982,turmeric,turmeric,metanil yellow,metanil yellow,hasadulterant,0.95,toxic dyes such as metanil yellow have been detected in turmeric,True
a19fdd38c6dc94387529,News,Milk,milk-8a83df6ee92223bc,milk-8a83df6ee92223bc_chunk_0001,https://www.newindianexpress.com/states/karnataka/2021/dec/17/ghee-adulteration-ring-busted-karnataka-milk-federation-officials-reach-mysuru-2396443.html,Ghee,ghee,dalda,dalda,hasadulterant,0.9,mix it with dalda and low quality edible oil,True
4ba4d2fc3ba86ee62b8f,News,Milk,milk-8a83df6ee92223bc,milk-8a83df6ee92223bc_chunk_0001,https://www.newindianexpress.com/states/karnataka/2021/dec/17/ghee-adulteration-ring-busted-karnataka-milk-federation-officials-reach-mysuru-2396443.html,Ghee,ghee,low quality edible oil,low quality edible oil,hasadulterant,0.9,mix it with dalda and low quality edible oil,True
6348c93f3726680de19d,News,Milk,milk-8d24d67196b8468f,milk-8d24d67196b8468f_chunk_0001,https://www.thehansindia.com/andhra-pradesh/cm-reviews-srikakulam-diarrhoea-rajahmundry-milk-tragedy-1052141,Milk,adulterated milk,unknown adulterant,unknown adulterant,hasadulterant,0.75,deaths linked to adulterated milk in Rajahmundry,False
17a4fc6da1127954fa45,News,Milk,milk-8f48bdb945aaf5fc,milk-8f48bdb945aaf5fc_chunk_0001,https://www.deccanherald.com/india/andhra-pradesh/andhra-milk-contamination-case-freezer-coolant-leak-suspected-samples-sent-to-fsl-3909698,Milk,milk,ethylene glycol,ethylene glycol,hasadulterant,0.95,"Preliminary tests confirmed ethylene glycol, a toxic cooling agent leaked into the supply.",True
922cf9e9dc6446d2c64c,News,Milk,milk-8f48bdb945aaf5fc,milk-8f48bdb945aaf5fc_chunk_0002,https://www.deccanherald.com/india/andhra-pradesh/andhra-milk-contamination-case-freezer-coolant-leak-suspected-samples-sent-to-fsl-3909698,Milk,milk,ethylene glycol,ethylene glycol,hasadulterant,0.95,Police identified ethylene glycol coolant leak from chilling units as the likely cause.,True
7c89442e49d2d32b8c63,News,Milk,milk-8fb413472dd724f9,milk-8fb413472dd724f9_chunk_0002,https://www.newindianexpress.com/cities/hyderabad/2025/Dec/10/is-your-protein-safe,protein supplements,protein supplements,lead,lead,hasadulterant,0.9,Cheaper products have shown traces of heavy metals like lead,True
a6238ed32a36a7f4917c,News,Milk,milk-8fb413472dd724f9,milk-8fb413472dd724f9_chunk_0002,https://www.newindianexpress.com/cities/hyderabad/2025/Dec/10/is-your-protein-safe,protein supplements,protein supplements,mercury,mercury,hasadulterant,0.9,Cheaper products have shown traces of heavy metals like lead and mercury,True
76285df63fe1ca5dde39,News,Milk,milk-8fb413472dd724f9,milk-8fb413472dd724f9_chunk_0002,https://www.newindianexpress.com/cities/hyderabad/2025/Dec/10/is-your-protein-safe,protein supplements,protein supplements,cadmium,cadmium,hasadulterant,0.9,"Heavy metals including lead, cadmium, arsenic, and mercury are found in many packaged protein supplements",True
05c40a45b251fd87c3d0,News,Milk,milk-8fb413472dd724f9,milk-8fb413472dd724f9_chunk_0002,https://www.newindianexpress.com/cities/hyderabad/2025/Dec/10/is-your-protein-safe,protein supplements,protein supplements,arsenic,arsenic,hasadulterant,0.9,"Heavy metals including lead, cadmium, arsenic, and mercury are found in many packaged protein supplements",True
2d7b2947162e7e4a2d2d,News,Milk,milk-8fb413472dd724f9,milk-8fb413472dd724f9_chunk_0002,https://www.newindianexpress.com/cities/hyderabad/2025/Dec/10/is-your-protein-safe,protein supplements,protein supplements,synthetic flavours,synthetic flavours,hasadulterant,0.85,"Many low-quality protein products have high levels of added sugar, artificial sweeteners, synthetic flavours",True
62b540d9c6316612b960,News,Milk,milk-8fb413472dd724f9,milk-8fb413472dd724f9_chunk_0002,https://www.newindianexpress.com/cities/hyderabad/2025/Dec/10/is-your-protein-safe,protein supplements,protein supplements,hydrogenated oils,hydrogenated oils,hasadulterant,0.85,"Many low-quality protein products have high levels of added sugar, artificial sweeteners, synthetic flavours, colours, hydrogenated oils",True
cacac8326772be2002e4,News,Milk,milk-8fb413472dd724f9,milk-8fb413472dd724f9_chunk_0002,https://www.newindianexpress.com/cities/hyderabad/2025/Dec/10/is-your-protein-safe,protein supplements,protein supplements,unverified herbal stimulants,unverified herbal stimulants,hasadulterant,0.8,and even unverified herbal stimulants,True
185e45b6ddc17aadd631,News,Milk,milk-8fce7f9bce4587df,milk-8fce7f9bce4587df_chunk_0001,https://timesofindia.indiatimes.com/city/kolkata/jhargrams-agnikanya-8-day-old-poisoned-by-grandma-survives-infanticide-bid/articleshow/125336762.cms,Milk,milk,poison,poison,hasadulterant,0.9,mixing poison in the baby's milk,False
b40365940331aff30c1f,News,Milk,milk-9011862105e10246,milk-9011862105e10246_chunk_0001,https://www.freepressjournal.in/india/watch-uttar-pradesh-food-safety-team-busts-2500-kg-fake-paneer-over-13000-litres-counterfeit-bottled-water-fssai-releases-shocking-video,Paneer,paneer,synthetic colours,synthetic colours,hasadulterant,0.85,harmful substances like synthetic colours & saccharin seized,True
3ca6d1f5e996bdd2ebb6,News,Milk,milk-9011862105e10246,milk-9011862105e10246_chunk_0001,https://www.freepressjournal.in/india/watch-uttar-pradesh-food-safety-team-busts-2500-kg-fake-paneer-over-13000-litres-counterfeit-bottled-water-fssai-releases-shocking-video,Paneer,paneer,saccharin,saccharin,hasadulterant,0.85,harmful substances like synthetic colours & saccharin seized,True
33345ce13e4ab1a947f3,News,Milk,milk-9011862105e10246,milk-9011862105e10246_chunk_0002,https://www.freepressjournal.in/india/watch-uttar-pradesh-food-safety-team-busts-2500-kg-fake-paneer-over-13000-litres-counterfeit-bottled-water-fssai-releases-shocking-video,Paneer,paneer,synthetic colours,synthetic colours,hasadulterant,0.95,harmful substances like synthetic colours,True
07165e0123077a047d26,News,Milk,milk-9011862105e10246,milk-9011862105e10246_chunk_0002,https://www.freepressjournal.in/india/watch-uttar-pradesh-food-safety-team-busts-2500-kg-fake-paneer-over-13000-litres-counterfeit-bottled-water-fssai-releases-shocking-video,Paneer,paneer,saccharin,saccharin,hasadulterant,0.95,harmful substances like synthetic colours and saccharin,True
2cdecc7766b9a853a32a,News,Milk,milk-9072720be8595f77,milk-9072720be8595f77_chunk_0001,https://www.dnaindia.com/health/report-zee-media-zara-sochiye-campaign-makes-you-think-about-food-adulteration-not-once-but-twice-3200012,Paneer,paneer,starch,starch,hasadulterant,0.8,Paneer may contain starch or synthetic agents.,True
cf7fd9dbfcc6d556771e,News,Milk,milk-9072720be8595f77,milk-9072720be8595f77_chunk_0001,https://www.dnaindia.com/health/report-zee-media-zara-sochiye-campaign-makes-you-think-about-food-adulteration-not-once-but-twice-3200012,Paneer,paneer,synthetic agents,synthetic agents,hasadulterant,0.8,Paneer may contain starch or synthetic agents.,True
c030d2ee16a217d4efd6,News,Milk,milk-9072720be8595f77,milk-9072720be8595f77_chunk_0001,https://www.dnaindia.com/health/report-zee-media-zara-sochiye-campaign-makes-you-think-about-food-adulteration-not-once-but-twice-3200012,spices,spices,artificial colours,artificial colours,hasadulterant,0.85,Spices may carry artificial colours.,True
0b87116df780fc34dec9,News,Milk,milk-9072720be8595f77,milk-9072720be8595f77_chunk_0004,https://www.dnaindia.com/health/report-zee-media-zara-sochiye-campaign-makes-you-think-about-food-adulteration-not-once-but-twice-3200012,eggs,Eggs,antibiotic residue,Antibiotic residues,hasadulterant,0.95,Eggs Scientific studies have reported: • Antibiotic residues,True
1c4b31d1f103c9756573,News,Milk,milk-9072720be8595f77,milk-9072720be8595f77_chunk_0004,https://www.dnaindia.com/health/report-zee-media-zara-sochiye-campaign-makes-you-think-about-food-adulteration-not-once-but-twice-3200012,eggs,Eggs,salmonella,Salmonella,hasadulterant,0.95,Contamination with Salmonella and E. coli,True
d9d1584b93e50f70081c,News,Milk,milk-9072720be8595f77,milk-9072720be8595f77_chunk_0004,https://www.dnaindia.com/health/report-zee-media-zara-sochiye-campaign-makes-you-think-about-food-adulteration-not-once-but-twice-3200012,eggs,Eggs,e coli,E. coli,hasadulterant,0.95,Contamination with Salmonella and E. coli,True
cd3c14833a21c5688a9d,News,Milk,milk-9072720be8595f77,milk-9072720be8595f77_chunk_0004,https://www.dnaindia.com/health/report-zee-media-zara-sochiye-campaign-makes-you-think-about-food-adulteration-not-once-but-twice-3200012,poultry,Poultry,antibiotic residue,Antibiotic residues,hasadulterant,0.9,Poultry and Meat Investigations consistently identify: • Excessive and irrational antibiotic use,True
196456680fac6f434dba,News,Milk,milk-9072720be8595f77,milk-9072720be8595f77_chunk_0004,https://www.dnaindia.com/health/report-zee-media-zara-sochiye-campaign-makes-you-think-about-food-adulteration-not-once-but-twice-3200012,poultry,Poultry,hormonal growth promoters,Hormonal growth promoters,hasadulterant,0.95,Hormonal growth promoters used to accelerate weight gain,True
3631fb04736c250886a0,News,Milk,milk-9072720be8595f77,milk-9072720be8595f77_chunk_0004,https://www.dnaindia.com/health/report-zee-media-zara-sochiye-campaign-makes-you-think-about-food-adulteration-not-once-but-twice-3200012,meat,Meat,chemical preservatives,Chemical preservatives,hasadulterant,0.9,Chemical preservatives added to prolong shelf life,True
a5181cf9f868e4d52d69,News,Milk,milk-9072720be8595f77,milk-9072720be8595f77_chunk_0004,https://www.dnaindia.com/health/report-zee-media-zara-sochiye-campaign-makes-you-think-about-food-adulteration-not-once-but-twice-3200012,fish,Fish,formalin/formaldehyde,Formalin,hasadulterant,0.95,Use of formalin and ammonia for artificial preservation,True
04c7ddf3808c03cfbd12,News,Milk,milk-9072720be8595f77,milk-9072720be8595f77_chunk_0004,https://www.dnaindia.com/health/report-zee-media-zara-sochiye-campaign-makes-you-think-about-food-adulteration-not-once-but-twice-3200012,fish,Fish,ammonia,Ammonia,hasadulterant,0.95,Use of formalin and ammonia for artificial preservation,True
1069202c80eb261e4f81,News,Milk,milk-9072720be8595f77,milk-9072720be8595f77_chunk_0004,https://www.dnaindia.com/health/report-zee-media-zara-sochiye-campaign-makes-you-think-about-food-adulteration-not-once-but-twice-3200012,fish,Fish,mercury,Mercury,hasadulterant,0.95,Presence of heavy metals such as mercury and cadmium,True
c7f980947ccf387f7d26,News,Milk,milk-90b61558dc2a44b6,milk-90b61558dc2a44b6_chunk_0001,https://thelogicalindian.com/detergent-powder-found-in-ice-cream-bone-weakening-chemicals-detected-in-soft-drinks-across-karnataka/,ice cream,ice cream,detergent,detergent powder,hasadulterant,0.95,use of detergent powder in ice cream,True
5c3a1bc71c729820dd80,News,Milk,milk-90b61558dc2a44b6,milk-90b61558dc2a44b6_chunk_0001,https://thelogicalindian.com/detergent-powder-found-in-ice-cream-bone-weakening-chemicals-detected-in-soft-drinks-across-karnataka/,Milk,synthetic milk,urea,urea,hasadulterant,0.95,synthetic milk made from urea and starch,True
10c95b802178cd72ee8c,News,Milk,milk-90b61558dc2a44b6,milk-90b61558dc2a44b6_chunk_0001,https://thelogicalindian.com/detergent-powder-found-in-ice-cream-bone-weakening-chemicals-detected-in-soft-drinks-across-karnataka/,cool drinks,cool drinks,phosphoric acid,phosphoric acid,hasadulterant,0.95,bone-weakening phosphoric acid in cool drinks,True
25574f248e6285516195,News,Milk,milk-90b61558dc2a44b6,milk-90b61558dc2a44b6_chunk_0002,https://thelogicalindian.com/detergent-powder-found-in-ice-cream-bone-weakening-chemicals-detected-in-soft-drinks-across-karnataka/,Milk,synthetic milk,urea,urea,hasadulterant,0.95,Synthetic milk made from urea and starch,True
c0e249ef649b1b788eda,News,Milk,milk-90b61558dc2a44b6,milk-90b61558dc2a44b6_chunk_0002,https://thelogicalindian.com/detergent-powder-found-in-ice-cream-bone-weakening-chemicals-detected-in-soft-drinks-across-karnataka/,Milk,synthetic milk,starch,starch,hasadulterant,0.95,Synthetic milk made from urea and starch,True
d86213259a18a172eb1c,News,Milk,milk-90b61558dc2a44b6,milk-90b61558dc2a44b6_chunk_0002,https://thelogicalindian.com/detergent-powder-found-in-ice-cream-bone-weakening-chemicals-detected-in-soft-drinks-across-karnataka/,Paneer,paneer,bacterial presence,bacterial presence,hasadulterant,0.85,"paneer contamination in Bengaluru, where bacterial presence",True
4aa4adc5ea6ac03ac2ce,News,Milk,milk-90b61558dc2a44b6,milk-90b61558dc2a44b6_chunk_0002,https://thelogicalindian.com/detergent-powder-found-in-ice-cream-bone-weakening-chemicals-detected-in-soft-drinks-across-karnataka/,Paneer,paneer,non dairy additives,non-dairy additives,hasadulterant,0.85,bacterial presence and non-dairy additives were found,True
9918ce28cc5120c587a0,News,Milk,milk-91f967ab5476f74f,milk-91f967ab5476f74f_chunk_0002,https://www.thehindu.com/news/cities/Coimbatore/mobile-food-testing-laboratory-for-coimbatore-nilgiris-tiruppur-erode-launched/article66450822.ece,Milk,milk,water,water,hasadulterant,0.95,Added water... in milk,True
6a75f033994e14d49ab3,News,Milk,milk-91f967ab5476f74f,milk-91f967ab5476f74f_chunk_0002,https://www.thehindu.com/news/cities/Coimbatore/mobile-food-testing-laboratory-for-coimbatore-nilgiris-tiruppur-erode-launched/article66450822.ece,Milk,milk,starch,starch,hasadulterant,0.95,"Added water, starch and cereal flours... in milk",True
3bd35484b648536c71ed,News,Milk,milk-91f967ab5476f74f,milk-91f967ab5476f74f_chunk_0002,https://www.thehindu.com/news/cities/Coimbatore/mobile-food-testing-laboratory-for-coimbatore-nilgiris-tiruppur-erode-launched/article66450822.ece,Milk,milk,cereal flours,cereal flours,hasadulterant,0.95,cereal flours... in milk,True
7d50ff3e50c27291111b,News,Milk,milk-91f967ab5476f74f,milk-91f967ab5476f74f_chunk_0002,https://www.thehindu.com/news/cities/Coimbatore/mobile-food-testing-laboratory-for-coimbatore-nilgiris-tiruppur-erode-launched/article66450822.ece,Milk,milk,urea,urea,hasadulterant,0.95,urea... in milk,True
8823a6ec13d250ebfa8e,News,Milk,milk-91f967ab5476f74f,milk-91f967ab5476f74f_chunk_0002,https://www.thehindu.com/news/cities/Coimbatore/mobile-food-testing-laboratory-for-coimbatore-nilgiris-tiruppur-erode-launched/article66450822.ece,Milk,milk,detergent,detergents,hasadulterant,0.95,detergents... in milk,True
fcb6a71b7ba85cf661b1,News,Milk,milk-91f967ab5476f74f,milk-91f967ab5476f74f_chunk_0002,https://www.thehindu.com/news/cities/Coimbatore/mobile-food-testing-laboratory-for-coimbatore-nilgiris-tiruppur-erode-launched/article66450822.ece,Milk,milk,hydrogen peroxide,hydrogen peroxide,hasadulterant,0.95,hydrogen peroxide and colouring matter in milk,True
9b410db5e55109db07ff,News,Milk,milk-92d9f94360892623,milk-92d9f94360892623_chunk_0002,https://www.thehindu.com/news/top-news-of-the-day-march-22-2026/article70772294.ece,Milk,milk,unknown adulterant,unknown adulterant,hasadulterant,0.85,suspected milk adulteration case,False
d217b14b07dc860650e6,News,Milk,milk-947bb284f194e66f,milk-947bb284f194e66f_chunk_0001,https://www.hindustantimes.com/cities/chandigarh-news/1500-kg-spurious-ghee-seized-in-ludhiana-101776799305166.html,Ghee,desi ghee,unknown adulterant,unknown adulterant,hasadulterant,0.75,ghee appears to be adulterated,False
756fd70d635275e44cda,News,Milk,milk-94a3d2a17910e92d,milk-94a3d2a17910e92d_chunk_0001,https://www.thehindu.com/news/national/kerala/food-safety-raids-continue-in-state/article65411555.ece,fish,fish,chemical,chemical,hasadulterant,0.85,chemical-laden fish,True
1de2a3afad41ccba0260,News,Milk,milk-956f082cc7a8f49a,milk-956f082cc7a8f49a_chunk_0002,https://timesofindia.indiatimes.com/city/noida/unsafe-paneer-samples-found-in-noida-restaurants-adulterated-paneer-smuggled-from-aligarh/articleshow/108534978.cms,Paneer,paneer,vegetable oil/fat,vegetable oils,hasadulterant,0.85,milk fat was replaced in part or full with vegetable oils in paneer,True
c34388a2534e46452f9a,News,Milk,milk-956f082cc7a8f49a,milk-956f082cc7a8f49a_chunk_0002,https://timesofindia.indiatimes.com/city/noida/unsafe-paneer-samples-found-in-noida-restaurants-adulterated-paneer-smuggled-from-aligarh/articleshow/108534978.cms,Paneer,paneer,vegetable oil/fat,vegetable oils,issubstitutefor,0.9,milk fat was replaced in part or full with vegetable oils in paneer,True
c805924150cd54f105ff,News,Milk,milk-97a7a14a30d1e8f2,milk-97a7a14a30d1e8f2_chunk_0002,https://timesofindia.indiatimes.com/city/noida/suspected-adulterated-paneer-seized-in-jewar-case-against-dairy-operators-likely/articleshow/123874120.cms,Paneer,paneer,carbonate neutraliser,carbonate neutraliser,hasadulterant,0.95,made using refined oil and a carbonate neutraliser instead of milk,True
bcf6c555c315b157fd59,News,Milk,milk-97a7a14a30d1e8f2,milk-97a7a14a30d1e8f2_chunk_0002,https://timesofindia.indiatimes.com/city/noida/suspected-adulterated-paneer-seized-in-jewar-case-against-dairy-operators-likely/articleshow/123874120.cms,Milk,milk,refined oil,refined oil,issubstitutefor,0.9,made using refined oil ... instead of milk,True
8ebebffef94ab644f3ce,News,Milk,milk-97a7a14a30d1e8f2,milk-97a7a14a30d1e8f2_chunk_0002,https://timesofindia.indiatimes.com/city/noida/suspected-adulterated-paneer-seized-in-jewar-case-against-dairy-operators-likely/articleshow/123874120.cms,Milk,milk,carbonate neutraliser,carbonate neutraliser,issubstitutefor,0.9,made using refined oil and a carbonate neutraliser instead of milk,True
60077223a9eaf9fd3354,News,Milk,milk-98c286a80fe6e65c,milk-98c286a80fe6e65c_chunk_0001,https://www.thehindubusinessline.com/news/adulterated-ghee-concerns-over-substandard-feedstock-slipping-through-lab-checks/article68724490.ece,Milk,milk,palm oil family,palmolein,hasadulterant,0.85,allegations suggest that palmolein is being mixed with milk,True
16910ea1d11abf0ade68,News,Milk,milk-98c286a80fe6e65c,milk-98c286a80fe6e65c_chunk_0001,https://www.thehindubusinessline.com/news/adulterated-ghee-concerns-over-substandard-feedstock-slipping-through-lab-checks/article68724490.ece,Ghee,ghee,palm oil family,palmolein,hasadulterant,0.85,"allegations suggest that palmolein is being mixed with milk, ghee",True
6cc8df7ef3163495a1ab,News,Milk,milk-98c286a80fe6e65c,milk-98c286a80fe6e65c_chunk_0001,https://www.thehindubusinessline.com/news/adulterated-ghee-concerns-over-substandard-feedstock-slipping-through-lab-checks/article68724490.ece,vanaspati,vanaspati,palm oil family,palmolein,hasadulterant,0.85,"allegations suggest that palmolein is being mixed with milk, ghee, or vanaspati",True
d59459c40e33044e9dc9,News,Milk,milk-98c286a80fe6e65c,milk-98c286a80fe6e65c_chunk_0001,https://www.thehindubusinessline.com/news/adulterated-ghee-concerns-over-substandard-feedstock-slipping-through-lab-checks/article68724490.ece,Palm oil,palm oil,beef tallow,beef tallow,hasadulterant,0.9,mixing beef tallow to maintain the BR,True
74601a840d6e24b9db10,News,Milk,milk-98c286a80fe6e65c,milk-98c286a80fe6e65c_chunk_0001,https://www.thehindubusinessline.com/news/adulterated-ghee-concerns-over-substandard-feedstock-slipping-through-lab-checks/article68724490.ece,Palm oil,palm oil,animal fat,animal fats,hasadulterant,0.85,processing various animal fats into powder form to mix with palm oil,True
ec8bba75043534125f3e,News,Milk,milk-98c286a80fe6e65c,milk-98c286a80fe6e65c_chunk_0003,https://www.thehindubusinessline.com/news/adulterated-ghee-concerns-over-substandard-feedstock-slipping-through-lab-checks/article68724490.ece,vanaspati,vanaspati,beef tallow,beef tallow,issubstitutefor,0.95,beef tallow was mixed with vegetable oils and sold as vanaspati,True
fc96dd49b5d34822ae4f,News,Milk,milk-98c286a80fe6e65c,milk-98c286a80fe6e65c_chunk_0003,https://www.thehindubusinessline.com/news/adulterated-ghee-concerns-over-substandard-feedstock-slipping-through-lab-checks/article68724490.ece,vanaspati,vanaspati,beef tallow,beef tallow,hasadulterant,0.9,beef tallow was mixed with vegetable oils and sold as vanaspati,True
b7ec24ed2e795dc7544d,News,Milk,milk-98c286a80fe6e65c,milk-98c286a80fe6e65c_chunk_0003,https://www.thehindubusinessline.com/news/adulterated-ghee-concerns-over-substandard-feedstock-slipping-through-lab-checks/article68724490.ece,Ghee,ghee,palm oil family,palm oil,hasadulterant,0.9,sold vanaspati containing palm oil as ghee,True
8e5ae1b32426cb212964,News,Milk,milk-98c286a80fe6e65c,milk-98c286a80fe6e65c_chunk_0003,https://www.thehindubusinessline.com/news/adulterated-ghee-concerns-over-substandard-feedstock-slipping-through-lab-checks/article68724490.ece,Milk,milk,palm oil family,palm oil,hasadulterant,0.9,palm oil is mixed with milk,True
af19a8056cc01c383d3e,News,Milk,milk-998381f3381f9db4,milk-998381f3381f9db4_chunk_0001,https://timesofindia.indiatimes.com/life-style/food-news/110-kg-chicken-825-kg-fake-paneer-banned-colours-and-chemicals-seized-how-to-check-purity-at-home/articleshow/131873428.cms,Edible/cooking oil,loose cooking oil,stale cooking oil,stale cooking oil,hasadulterant,0.8,evidence of the reuse of stale and hazardous cooking oil,True
7b6e8199c9091a469182,News,Milk,milk-998381f3381f9db4,milk-998381f3381f9db4_chunk_0002,https://timesofindia.indiatimes.com/life-style/food-news/110-kg-chicken-825-kg-fake-paneer-banned-colours-and-chemicals-seized-how-to-check-purity-at-home/articleshow/131873428.cms,Paneer,paneer,cheese analogue,Cheese Analogue,issubstitutefor,0.95,selling Cheese Analogue products as paneer,True
a121dbed7ab1a8679165,News,Milk,milk-998381f3381f9db4,milk-998381f3381f9db4_chunk_0002,https://timesofindia.indiatimes.com/life-style/food-news/110-kg-chicken-825-kg-fake-paneer-banned-colours-and-chemicals-seized-how-to-check-purity-at-home/articleshow/131873428.cms,Paneer,paneer,cheese analogue,Cheese Analogue,hasadulterant,0.9,selling Cheese Analogue products as paneer,True
bd618b872685d2271083,News,Milk,milk-998381f3381f9db4,milk-998381f3381f9db4_chunk_0003,https://timesofindia.indiatimes.com/life-style/food-news/110-kg-chicken-825-kg-fake-paneer-banned-colours-and-chemicals-seized-how-to-check-purity-at-home/articleshow/131873428.cms,Paneer,paneer,analogue paneer,Analogue Paneer,issubstitutefor,0.9,"constituents not derived from milk take the place, in part or in whole, of any milk constituent(s)",True
e3ef12637eb7f11cc279,News,Milk,milk-998381f3381f9db4,milk-998381f3381f9db4_chunk_0003,https://timesofindia.indiatimes.com/life-style/food-news/110-kg-chicken-825-kg-fake-paneer-banned-colours-and-chemicals-seized-how-to-check-purity-at-home/articleshow/131873428.cms,Paneer,paneer,non dairy substitutes,non-dairy substitutes,issubstitutefor,0.85,clearly indicate when non-dairy substitutes are used,True
3e6985ba2459b092e4ba,News,Milk,milk-9a680822f823cb8a,milk-9a680822f823cb8a_chunk_0001,https://thelogicalindian.com/faith-fraud-and-facts-cbi-chargesheet-uncovers-%E2%82%B9250-crore-ghee-scam-at-tirupati-laddu-row-clears-fat-claims/,Ghee,cow ghee,synthetic ghee,synthetic ghee,issubstitutefor,0.95,synthetic ghee... masquerading as pure cow ghee,True
bb6df3a888957154f0b7,News,Milk,milk-9a680822f823cb8a,milk-9a680822f823cb8a_chunk_0001,https://thelogicalindian.com/faith-fraud-and-facts-cbi-chargesheet-uncovers-%E2%82%B9250-crore-ghee-scam-at-tirupati-laddu-row-clears-fat-claims/,Ghee,pure cow ghee,synthetic ghee,synthetic ghee,issubstitutefor,0.95,masquerading as pure cow ghee,True
290ef7e3a7db4b92a949,News,Milk,milk-9a680822f823cb8a,milk-9a680822f823cb8a_chunk_0002,https://thelogicalindian.com/faith-fraud-and-facts-cbi-chargesheet-uncovers-%E2%82%B9250-crore-ghee-scam-at-tirupati-laddu-row-clears-fat-claims/,Ghee,ghee,palm oil family,refined palm oil,hasadulterant,0.9,produced a synthetic concoction using refined palm oil,True
00793c47a2bd3cecdee0,News,Milk,milk-9a680822f823cb8a,milk-9a680822f823cb8a_chunk_0002,https://thelogicalindian.com/faith-fraud-and-facts-cbi-chargesheet-uncovers-%E2%82%B9250-crore-ghee-scam-at-tirupati-laddu-row-clears-fat-claims/,Ghee,ghee,palm oil family,palm kernel oil,hasadulterant,0.9,"produced a synthetic concoction using refined palm oil, palm kernel oil",True
932b8398034adb9a7f30,News,Milk,milk-9a680822f823cb8a,milk-9a680822f823cb8a_chunk_0002,https://thelogicalindian.com/faith-fraud-and-facts-cbi-chargesheet-uncovers-%E2%82%B9250-crore-ghee-scam-at-tirupati-laddu-row-clears-fat-claims/,Ghee,ghee,chemical additives,chemical additives,hasadulterant,0.9,"produced a synthetic concoction using refined palm oil, palm kernel oil, palmolein and chemical additives",True
